Class,Percent Misspelled,Has URL,Fully Uppercase,Total Words
0,0.17391304347826086,0,0.06521739130434782,46
1,0.17391304347826086,0,0.15089514066496162,391
0,0.09090909090909091,0,0.18181818181818182,11
1,0.14257425742574256,0,0.0297029702970297,505
0,0.0,0,0.0,1
0,0.0,0,0.0,1
1,0.6410256410256411,0,0.038461538461538464,390
0,0.3,0,0.1,10
0,0.2,0,0.02857142857142857,35
1,0.23626373626373626,0,0.016483516483516484,364
0,0.1875,0,0.125,16
0,0.12962962962962962,0,0.018518518518518517,54
1,0.6691871455576559,0,0.026465028355387523,529
1,0.16095890410958905,0,0.9931506849315068,292
0,0.21428571428571427,0,0.0,14
0,0.5,0,0.0,2
0,0.16666666666666666,0,0.0,12
0,0.0,0,0.875,8
0,0.08333333333333333,0,0.0,12
0,0.16666666666666666,0,0.041666666666666664,24
0,0.1111111111111111,0,0.0,9
1,0.0,0,0.0,1
1,0.09386281588447654,0,0.02707581227436823,554
0,0.1836734693877551,0,0.04081632653061224,49
0,0.14285714285714285,0,0.015873015873015872,63
0,0.2,0,0.0,5
1,0.212890625,0,0.033203125,512
0,0.25,0,0.0,24
0,0.3076923076923077,0,0.0,13
0,0.48,0,0.04,25
1,0.10268948655256724,1,0.02689486552567237,409
0,0.0,0,0.0,5
0,0.2,0,0.0,5
0,0.2619047619047619,0,0.0,42
0,0.06666666666666667,0,0.0,15
0,0.14285714285714285,0,0.017857142857142856,56
0,0.5,0,0.0,2
0,0.14285714285714285,0,0.0,7
0,0.0,0,0.0,1
0,0.3333333333333333,0,0.0,12
1,0.11077844311377245,0,0.014970059880239521,334
1,0.1553133514986376,0,0.05994550408719346,367
0,0.058823529411764705,0,0.058823529411764705,17
1,0.18207681365576103,0,0.017069701280227598,703
1,0.11912225705329153,0,0.04075235109717868,319
0,0.3333333333333333,0,0.0,3
0,0.15023474178403756,0,0.023474178403755867,213
0,0.41379310344827586,0,0.1724137931034483,29
0,0.25,0,0.25,4
1,0.2037037037037037,0,0.018518518518518517,108
1,0.11382113821138211,0,0.056910569105691054,615
0,0.0,0,0.0,4
0,0.3333333333333333,0,0.0,9
1,0.14150943396226415,1,0.07075471698113207,212
1,0.25,0,0.08333333333333333,12
0,0.2631578947368421,0,0.05263157894736842,19
1,0.16179775280898875,0,0.035955056179775284,445
0,0.2608695652173913,0,0.0,23
1,0.16793893129770993,0,0.0916030534351145,131
1,0.23243243243243245,0,0.9783783783783784,185
0,0.25,0,0.0,4
1,0.11045655375552282,0,0.060382916053019146,679
0,0.25,0,0.0,24
1,0.1522198731501057,0,0.006342494714587738,473
1,0.09176029962546817,0,0.04119850187265917,534
0,0.25,0,0.15,20
0,0.0,0,0.6666666666666666,3
0,0.18181818181818182,0,0.09090909090909091,22
0,0.2727272727272727,0,0.09090909090909091,11
0,0.2727272727272727,0,0.09090909090909091,11
1,0.19402985074626866,0,0.01791044776119403,335
0,0.0,0,0.0,9
0,0.11764705882352941,0,0.058823529411764705,17
0,0.16666666666666666,0,0.0,6
1,0.08032128514056225,0,0.9859437751004017,498
0,0.2647058823529412,0,0.07352941176470588,68
1,0.08227848101265822,0,0.012658227848101266,632
1,0.13553113553113552,0,0.03663003663003663,273
1,0.11197916666666667,0,0.08333333333333333,384
0,0.07407407407407407,0,0.037037037037037035,27
0,0.15761300555114988,0,0.01704996034892942,5044
1,0.12053571428571429,0,0.022321428571428572,224
0,0.20833333333333334,0,0.08333333333333333,48
1,0.2045977011494253,0,0.03218390804597701,435
1,0.2578947368421053,0,0.021052631578947368,190
1,0.09391304347826086,0,0.017391304347826087,575
1,0.09876543209876543,0,0.016975308641975308,648
0,0.15217391304347827,0,0.021739130434782608,46
0,0.38461538461538464,0,0.07692307692307693,13
0,0.16666666666666666,0,0.0,12
0,0.16666666666666666,0,0.0,18
1,0.14489311163895488,0,0.009501187648456057,421
1,0.09158878504672897,0,0.024299065420560748,535
0,0.16666666666666666,0,0.0,42
0,0.0,0,0.0,6
1,0.08383233532934131,0,0.06287425149700598,334
0,0.16666666666666666,0,0.023809523809523808,42
0,0.2558139534883721,0,0.023255813953488372,43
0,0.2,0,0.0,5
0,0.047619047619047616,0,0.047619047619047616,21
1,0.5,0,0.03333333333333333,30
1,0.0,0,0.0,1
1,0.125,0,0.028409090909090908,528
1,0.11014492753623188,1,0.008695652173913044,345
0,0.18403441682600383,0,0.033460803059273424,2092
0,0.2222222222222222,0,0.0,9
0,0.045454545454545456,0,0.045454545454545456,22
1,0.21043478260869566,0,0.09217391304347826,575
0,0.2857142857142857,0,0.07142857142857142,14
1,0.11057692307692307,0,0.03365384615384615,416
0,0.15384615384615385,0,0.0,13
0,0.0,0,0.0,2
0,0.142566709021601,0,0.012960609911054638,3935
1,0.21212121212121213,0,0.012121212121212121,165
1,0.11688311688311688,0,0.04081632653061224,539
0,0.12121212121212122,0,0.07575757575757576,66
0,0.5,0,0.0,6
1,0.0,0,0.0,1
0,0.0,0,0.0,6
1,0.13432835820895522,0,0.029850746268656716,67
1,0.13043478260869565,0,0.9637681159420289,138
0,0.2222222222222222,0,0.1111111111111111,9
0,0.3333333333333333,0,0.0,9
0,0.0,0,0.0,1
0,0.0,0,0.0,3
0,0.0,0,0.07142857142857142,14
0,0.30526315789473685,0,0.021052631578947368,95
1,0.1383399209486166,0,0.023715415019762844,253
1,0.10416666666666667,0,0.027777777777777776,288
1,0.18461538461538463,0,0.015384615384615385,65
1,0.13714285714285715,0,0.045714285714285714,350
0,0.16666666666666666,0,0.0,6
0,0.09090909090909091,0,0.06060606060606061,33
1,0.0,0,0.0,1
0,0.0,0,0.6666666666666666,3
0,0.0,0,0.0,1
0,0.3333333333333333,0,0.4166666666666667,180
0,0.3,0,0.0,10
1,0.128,1,0.076,250
1,0.23214285714285715,0,0.125,56
0,0.16,0,0.0,25
1,0.10986547085201794,0,0.06053811659192825,446
1,0.18009478672985782,0,0.07345971563981042,422
0,0.33482142857142855,0,0.3125,224
0,0.22105263157894736,0,0.08421052631578947,95
1,0.15551181102362205,0,0.03543307086614173,508
1,0.09859154929577464,0,0.04460093896713615,426
0,0.25,0,0.25,4
1,0.11263736263736264,0,0.03571428571428571,364
0,0.1836734693877551,0,0.08163265306122448,49
1,0.1926605504587156,0,0.045871559633027525,218
1,0.16538461538461538,0,0.038461538461538464,260
1,0.3333333333333333,0,0.0,6
0,0.5,0,0.0,2
0,0.10679611650485436,0,0.009708737864077669,206
0,0.0,0,0.0,1
1,0.208955223880597,0,0.007462686567164179,134
1,0.1541095890410959,0,0.03767123287671233,292
0,0.1111111111111111,0,0.0,9
1,0.15234375,0,0.009114583333333334,768
0,0.9642857142857143,0,0.017857142857142856,56
0,0.08108108108108109,0,0.02702702702702703,37
0,0.21428571428571427,0,0.014285714285714285,70
0,0.3179190751445087,0,0.12716763005780346,173
0,0.13043478260869565,0,0.021739130434782608,46
0,0.12080536912751678,0,0.020134228187919462,149
1,0.256198347107438,0,0.024793388429752067,121
1,0.12142857142857143,0,0.05714285714285714,280
0,0.2702702702702703,0,0.08108108108108109,37
0,0.0,0,0.0,2
0,0.16666666666666666,0,0.0,6
0,0.0,0,0.0,6
1,0.1864406779661017,0,0.01694915254237288,118
0,0.15254237288135594,0,0.05084745762711865,59
0,0.2,0,0.0,15
1,0.14335664335664336,1,0.05244755244755245,572
0,0.12028725314183124,1,0.012567324955116697,557
0,0.0,0,0.0,4
0,0.25,0,0.0,4
1,0.16964285714285715,0,0.026785714285714284,112
0,0.14285714285714285,0,0.047619047619047616,42
0,0.16,0,0.0,25
1,0.18211920529801323,0,0.013245033112582781,302
1,0.12643678160919541,0,0.0842911877394636,261
0,0.0,0,0.0,1
1,0.15845070422535212,1,0.897887323943662,284
0,0.4175824175824176,0,0.19230769230769232,182
0,0.25,0,0.03571428571428571,28
0,0.13636363636363635,0,0.09090909090909091,22
0,0.0,0,0.0,1
0,0.1917562724014337,0,0.006571087216248507,1674
0,0.0,0,0.0,1
1,0.13333333333333333,0,0.018018018018018018,555
1,0.28421052631578947,0,0.021052631578947368,285
0,0.4,0,0.1,10
0,0.08695652173913043,0,0.0,23
1,0.4,0,0.0,15
0,0.5,0,0.0,2
0,0.12578616352201258,0,0.018867924528301886,159
0,0.1836734693877551,0,0.04081632653061224,98
1,0.12121212121212122,0,0.06060606060606061,33
1,0.1576923076923077,0,0.019230769230769232,520
1,0.1256931608133087,0,0.04066543438077634,541
0,0.13692946058091288,1,0.005532503457814661,723
1,0.21621621621621623,1,0.0,407
1,0.14084507042253522,0,0.014084507042253521,142
0,0.16164383561643836,0,0.0410958904109589,365
0,0.0,0,0.0,3
1,0.21826625386996903,1,0.021671826625386997,646
0,0.0,0,0.0,1
1,0.1724137931034483,0,0.047021943573667714,319
1,0.10407239819004525,0,0.01809954751131222,442
0,0.13636363636363635,0,0.022727272727272728,44
1,0.16891891891891891,0,0.06531531531531531,444
1,0.45454545454545453,0,0.09090909090909091,11
0,0.3793103448275862,0,0.20689655172413793,29
1,0.1544461778471139,0,0.0265210608424337,641
0,0.15384615384615385,0,0.07692307692307693,13
0,0.06666666666666667,0,0.06666666666666667,15
1,0.15294117647058825,0,0.01411764705882353,425
1,0.10491803278688525,0,0.029508196721311476,305
0,0.0,0,0.0,2
0,0.5384615384615384,0,0.0,13
0,0.1,0,0.0,20
1,0.2481012658227848,0,0.020253164556962026,395
1,0.8679245283018868,1,0.015723270440251572,318
1,0.21768707482993196,1,0.04081632653061224,147
1,0.09375,0,0.90625,32
1,0.10591133004926108,0,0.014778325123152709,406
0,0.23809523809523808,0,0.047619047619047616,21
0,0.25,0,0.0,4
0,0.0,0,0.0,1
0,0.0,0,0.0,1
1,0.16666666666666666,0,0.030303030303030304,132
0,0.5,0,0.0,4
0,0.0,0,0.0,10
1,0.2088607594936709,1,0.03164556962025317,158
1,0.16701461377870563,0,0.9749478079331941,479
1,0.4772727272727273,0,0.3409090909090909,44
1,0.09328358208955224,0,0.04477611940298507,268
0,0.0,0,0.0,3
0,0.13636363636363635,0,0.0,22
1,0.1393188854489164,0,0.018575851393188854,323
0,0.3880597014925373,0,0.13432835820895522,67
1,0.21920289855072464,0,0.03985507246376811,552
0,0.0,0,0.0,2
1,0.11165048543689321,0,0.03398058252427184,412
1,0.0,0,0.0,1
1,0.13333333333333333,0,0.014814814814814815,135
1,0.21826625386996903,1,0.021671826625386997,646
0,0.0,0,0.0,23
0,0.27419354838709675,0,0.27419354838709675,62
0,0.1875,0,0.0,16
0,0.1568627450980392,0,0.0784313725490196,51
1,0.08897485493230174,0,0.03481624758220503,517
0,0.25,0,0.125,8
1,0.10919540229885058,0,0.020114942528735632,348
1,0.1873873873873874,0,0.01981981981981982,555
0,0.1111111111111111,0,0.1111111111111111,9
0,0.1875,0,0.0625,16
0,0.0,0,0.0,1
1,0.14285714285714285,0,0.9809523809523809,105
0,0.11428571428571428,0,0.02857142857142857,35
1,0.2222222222222222,0,0.06349206349206349,63
0,0.2727272727272727,0,0.09090909090909091,11
1,0.16541353383458646,0,0.03007518796992481,532
1,0.11855670103092783,0,0.04639175257731959,194
1,0.15328467153284672,0,0.010948905109489052,274
1,0.16151202749140894,0,0.030927835051546393,291
1,0.19035532994923857,0,0.03807106598984772,394
0,0.0625,0,0.0,16
0,0.25,0,0.0,8
1,0.75,0,0.0,4
0,0.14285714285714285,0,0.0,28
1,0.10582010582010581,0,0.0582010582010582,378
1,0.21022727272727273,0,0.03409090909090909,176
1,0.16455696202531644,1,0.04746835443037975,316
0,0.11627906976744186,0,0.023255813953488372,43
0,0.25,0,0.08333333333333333,12
1,0.14074074074074075,0,0.027160493827160494,405
0,0.14285714285714285,0,0.03571428571428571,28
1,0.15625,0,0.020833333333333332,288
1,0.09487666034155598,0,0.024667931688804556,527
1,0.28695652173913044,0,0.3391304347826087,115
1,0.1509433962264151,1,0.969811320754717,530
0,0.16666666666666666,0,0.0,6
1,0.19718309859154928,0,0.017605633802816902,568
0,0.0,0,0.0,9
0,0.0,0,0.0,6
0,0.12,0,0.04,25
0,0.3333333333333333,0,0.0,15
0,0.19444444444444445,0,0.027777777777777776,36
1,0.17229129662522202,0,0.012433392539964476,563
1,0.12290502793296089,0,0.034916201117318434,716
0,0.14285714285714285,0,0.0,14
0,0.0,0,0.0,8
0,0.18487394957983194,0,0.0056022408963585435,357
1,0.128,0,0.024,375
1,0.2727272727272727,0,0.2727272727272727,11
1,0.23026315789473684,0,0.046052631578947366,304
0,0.125,0,0.0,8
0,0.0,0,0.0,3
1,0.15789473684210525,0,0.03289473684210526,304
1,0.09649122807017543,0,0.03728070175438596,456
0,0.18181818181818182,0,0.09090909090909091,22
0,0.2777777777777778,0,0.05555555555555555,18
1,0.1936619718309859,0,0.04929577464788732,284
0,0.1,0,0.0,10
0,0.2916666666666667,0,0.08333333333333333,24
1,0.19375,0,0.00625,160
0,0.45454545454545453,0,0.0,11
0,0.0,0,0.0,1
1,0.08877721943048576,1,0.01340033500837521,597
1,0.145985401459854,0,0.021897810218978103,137
0,0.17647058823529413,0,0.0,17
1,0.24444444444444444,0,0.06666666666666667,90
0,0.0,0,0.25,4
1,0.1025260029717682,0,0.005943536404160475,673
1,0.225,0,0.039285714285714285,280
0,0.06666666666666667,0,0.06666666666666667,15
1,0.0,0,0.0,1
0,0.0,0,0.0,3
0,0.16666666666666666,0,0.0,6
0,0.2,0,0.0,5
0,0.4583333333333333,0,0.20833333333333334,24
0,0.0,0,0.0,1
0,0.14285714285714285,0,0.03571428571428571,28
0,0.45454545454545453,0,0.0,11
1,0.17231638418079095,0,0.01694915254237288,354
1,0.1676300578034682,1,0.038535645472061654,519
1,0.2089041095890411,0,0.010273972602739725,292
1,0.08239700374531835,0,0.033707865168539325,267
0,0.1557377049180328,0,0.04918032786885246,122
0,0.5,0,0.0,2
1,0.125,0,0.5,24
0,0.08888888888888889,0,0.0,45
1,0.09281437125748503,1,0.005988023952095809,334
0,0.23684210526315788,0,0.05263157894736842,38
0,0.08333333333333333,0,0.0,12
1,0.14798206278026907,0,0.017937219730941704,446
1,0.17515274949083504,0,0.048879837067209775,491
1,0.141804788213628,0,0.0847145488029466,543
0,0.0,0,0.0,1
1,0.12096774193548387,0,0.056451612903225805,248
1,0.10386965376782077,0,0.024439918533604887,491
0,0.3333333333333333,0,0.0,3
1,0.19972260748959778,0,0.019417475728155338,721
1,0.20187793427230047,0,0.5117370892018779,213
0,0.047619047619047616,0,0.047619047619047616,21
1,0.21621621621621623,0,0.005405405405405406,185
0,0.4,0,0.0,5
0,0.15,0,0.05,20
1,0.13559322033898305,0,0.0,118
1,0.20696324951644102,0,0.06769825918762089,517
1,0.06474820143884892,0,0.033093525179856115,695
1,0.1875,0,0.027083333333333334,480
1,0.228643216080402,0,0.3592964824120603,398
1,0.22054380664652568,0,0.012084592145015106,331
1,0.1487603305785124,0,0.05785123966942149,363
1,0.1349206349206349,1,0.007936507936507936,378
0,0.3888888888888889,0,0.0,18
1,0.17872340425531916,0,0.0425531914893617,235
0,0.12244897959183673,0,0.07142857142857142,98
0,0.2,0,0.0,10
1,0.11764705882352941,0,0.022058823529411766,136
0,0.4444444444444444,0,0.1111111111111111,27
0,0.0,0,0.0,1
1,0.16907216494845362,1,0.9628865979381444,485
1,0.09742120343839542,0,0.06303724928366762,349
1,0.14689265536723164,0,0.04519774011299435,177
0,0.23076923076923078,0,0.0,13
0,0.2619047619047619,0,0.0,42
0,0.0,0,0.0,4
0,0.36363636363636365,0,0.2727272727272727,11
1,0.09454545454545454,1,0.03272727272727273,550
0,0.10869565217391304,0,0.043478260869565216,46
1,0.13507109004739337,1,0.9786729857819905,422
0,0.0,0,0.0,1
1,0.13028169014084506,0,0.017605633802816902,284
1,0.11956521739130435,0,0.010869565217391304,92
0,0.18324607329842932,0,0.002617801047120419,382
0,0.15304606240713226,0,0.02823179791976226,673
0,0.0,0,0.0,21
0,0.21052631578947367,0,0.0,19
1,0.1630901287553648,0,0.030042918454935622,233
1,0.23053892215568864,0,0.041916167664670656,334
0,0.16,0,0.0,25
1,0.0,0,0.0,1
1,0.1550561797752809,0,0.04269662921348315,445
0,0.0,0,0.0,9
0,0.0,0,0.0,4
0,0.16326530612244897,0,0.09183673469387756,98
0,0.15555555555555556,0,0.0,45
1,0.12,0,0.017777777777777778,225
0,0.3333333333333333,0,0.32367149758454106,207
1,0.10126582278481013,0,0.035443037974683546,395
0,0.45454545454545453,0,0.0,11
1,0.10067114093959731,0,0.18120805369127516,149
0,0.13043478260869565,0,0.13043478260869565,23
1,0.18454935622317598,0,0.04291845493562232,466
0,0.14450867052023122,0,0.0,173
1,0.19597069597069597,0,0.06593406593406594,546
0,0.0,0,0.0,1
1,0.1563467492260062,0,0.04953560371517028,646
0,0.14285714285714285,0,0.14285714285714285,7
1,0.1811320754716981,1,0.052830188679245285,265
0,0.3333333333333333,0,0.1111111111111111,9
0,0.13043478260869565,0,0.0,23
1,0.24145299145299146,0,0.017094017094017096,468
1,0.144,0,0.176,250
1,0.1580135440180587,1,0.04740406320541761,443
0,0.5,0,0.0,2
0,0.0,0,0.0,4
0,0.25,0,0.0625,16
1,0.10833333333333334,1,0.04722222222222222,360
1,0.12863070539419086,0,0.9730290456431535,482
1,0.18099547511312217,1,0.04524886877828054,442
1,0.15714285714285714,1,0.08571428571428572,350
1,0.8125,1,0.0625,16
1,0.14782608695652175,0,0.05217391304347826,115
0,0.0,0,0.0,1
0,0.25,0,0.0,8
0,0.0,0,0.0,7
1,0.0,0,0.0,1
0,0.25,0,0.125,8
1,0.1891891891891892,0,0.08108108108108109,37
1,0.18067226890756302,0,0.226890756302521,238
1,0.08888888888888889,0,0.016666666666666666,540
0,0.09090909090909091,0,0.0,11
0,0.05263157894736842,0,0.0,19
0,0.0,0,0.0,1
0,0.06666666666666667,0,0.0,15
0,0.0,0,0.0,1
0,0.1111111111111111,0,0.0,9
0,0.23076923076923078,0,0.0,13
0,0.5555555555555556,0,0.2222222222222222,9
0,0.16666666666666666,0,0.023809523809523808,42
1,0.23684210526315788,0,0.013157894736842105,76
0,0.0,0,0.0,3
1,0.19607843137254902,0,0.45098039215686275,51
1,0.10393258426966293,0,0.016853932584269662,356
0,0.1111111111111111,0,0.027777777777777776,36
0,0.12,0,0.013333333333333334,75
1,0.19612590799031476,0,0.07506053268765134,413
0,0.125,0,0.0,8
0,0.2,0,0.0,10
1,0.20952380952380953,0,0.9619047619047619,105
0,0.4,0,0.0,5
1,0.13414634146341464,1,0.2886178861788618,492
0,0.4444444444444444,0,0.0,9
0,0.3076923076923077,0,0.0,13
0,0.42857142857142855,0,0.14285714285714285,14
0,0.20388349514563106,0,0.04854368932038835,206
0,0.12121212121212122,0,0.030303030303030304,33
1,0.23529411764705882,0,0.17647058823529413,17
1,0.1320754716981132,0,0.0,53
0,0.0,0,0.0,1
0,0.4375,0,0.1875,16
1,0.0,0,0.0,5
0,0.1,0,0.05,20
0,0.15753424657534246,0,0.0684931506849315,146
0,0.13636363636363635,0,0.09090909090909091,44
1,0.15819209039548024,0,0.07344632768361582,177
1,0.7260981912144703,0,0.05426356589147287,387
1,0.13192182410423453,1,0.024429967426710098,614
1,0.1111111111111111,0,0.06432748538011696,171
0,0.20833333333333334,0,0.041666666666666664,24
0,0.2857142857142857,0,0.09523809523809523,21
0,0.18181818181818182,0,0.045454545454545456,22
1,0.17133956386292834,0,0.03115264797507788,321
0,0.2,0,0.0,10
0,0.46153846153846156,0,0.15384615384615385,13
0,0.1511627906976744,0,0.023255813953488372,688
1,0.09205776173285199,0,0.98014440433213,554
0,0.14285714285714285,0,0.09523809523809523,21
1,0.09073724007561437,0,0.03969754253308128,529
0,0.23076923076923078,0,0.0,13
0,0.25,0,0.0,4
1,0.14453125,0,0.03515625,256
0,0.21428571428571427,0,0.0,14
0,0.0,0,0.0,1
0,0.08333333333333333,0,0.05555555555555555,36
1,0.25,0,0.0,12
0,0.07142857142857142,0,0.21428571428571427,14
1,0.09041835357624832,0,0.044534412955465584,741
0,0.0,0,0.25,4
1,0.16346153846153846,0,0.057692307692307696,104
1,0.14361702127659576,0,0.02925531914893617,376
0,0.16666666666666666,0,0.05555555555555555,18
0,0.09523809523809523,0,0.0,21
1,0.42105263157894735,1,0.0,19
0,0.3,0,0.1,10
0,0.12886597938144329,0,0.0,194
1,0.15254237288135594,0,0.0,118
0,0.3404255319148936,0,0.10638297872340426,47
0,0.16666666666666666,0,0.041666666666666664,24
0,0.0,0,0.0,1
0,0.33962264150943394,0,0.4339622641509434,53
1,0.1568627450980392,0,0.9738562091503268,153
1,0.19316239316239317,1,0.046153846153846156,585
0,0.05555555555555555,0,0.1111111111111111,18
1,0.1897810218978102,0,0.014598540145985401,274
1,0.16546762589928057,0,0.050359712230215826,139
0,0.2,0,0.0,10
1,0.14883720930232558,0,0.023255813953488372,215
1,0.13,0,0.06,500
0,0.0,0,0.0,1
0,0.0,0,0.0,12
1,0.15547703180212014,0,0.0035335689045936395,283
0,0.2222222222222222,0,0.027777777777777776,36
0,0.07142857142857142,0,0.07142857142857142,14
1,0.14046822742474915,1,0.006688963210702341,299
0,0.16666666666666666,0,0.0,6
1,0.65625,0,0.0,32
1,0.21428571428571427,0,0.9166666666666666,84
0,0.11764705882352941,0,0.058823529411764705,17
0,0.0,0,0.0,10
1,0.1597222222222222,0,0.04861111111111111,144
1,0.10570469798657718,0,0.03859060402684564,596
0,0.14814814814814814,0,0.07407407407407407,27
1,0.208955223880597,0,0.8955223880597015,201
0,0.14814814814814814,0,0.0,27
1,0.0,0,0.0,1
0,0.0,0,0.0,1
0,0.06666666666666667,0,0.1,30
1,0.16666666666666666,0,0.09259259259259259,432
1,0.12195121951219512,0,0.04878048780487805,246
0,0.1317365269461078,0,0.05389221556886228,334
0,0.09302325581395349,0,0.023255813953488372,43
1,0.17391304347826086,0,0.9891304347826086,552
0,0.27906976744186046,0,0.023255813953488372,43
1,0.12419700214132762,0,0.034261241970021415,467
0,0.17100977198697068,0,0.015472312703583062,1228
1,0.17307692307692307,0,0.07884615384615384,520
1,0.1510791366906475,1,0.014388489208633094,278
0,0.42857142857142855,0,0.07142857142857142,14
1,0.17543859649122806,0,0.042606516290726815,399
1,0.13777777777777778,0,0.9977777777777778,450
0,0.3333333333333333,0,0.16666666666666666,18
0,0.05555555555555555,0,0.0,18
0,0.0,0,0.0,5
0,0.09090909090909091,0,0.045454545454545456,22
0,0.0625,0,0.0,16
1,0.696969696969697,1,0.15151515151515152,33
0,0.6666666666666666,0,0.16666666666666666,6
1,0.1456953642384106,0,0.08609271523178808,151
1,0.12350597609561753,0,0.053784860557768925,502
0,0.0,0,0.0,13
0,0.1613958560523446,1,0.013086150490730643,917
0,0.175,0,0.05,40
1,0.18374558303886926,0,0.038869257950530034,283
0,0.0,0,0.0,18
0,0.125,0,0.0,24
0,0.0,0,0.0,5
0,0.3333333333333333,0,0.0,9
0,0.5,0,0.0,4
0,0.2,0,0.0,5
0,0.047619047619047616,0,0.09523809523809523,21
1,0.12569832402234637,0,0.9664804469273743,358
1,0.12355212355212356,1,0.03861003861003861,259
1,0.3783783783783784,1,0.0,37
1,0.11196911196911197,0,0.011583011583011582,259
0,0.0,0,0.0,2
1,0.08383233532934131,0,0.06287425149700598,334
0,0.125,0,0.03125,32
1,0.16414686825053995,1,0.9632829373650108,463
0,0.0,0,0.0,1
1,0.18604651162790697,1,0.020348837209302327,344
0,0.3333333333333333,0,0.0,9
0,0.2,0,0.0,5
0,0.3,0,0.1,10
0,0.2857142857142857,0,0.047619047619047616,21
1,0.20967741935483872,0,0.03225806451612903,62
1,0.08163265306122448,0,0.03741496598639456,588
1,0.19402985074626866,0,0.014925373134328358,67
0,0.03571428571428571,0,0.14285714285714285,28
0,0.2222222222222222,0,0.05555555555555555,36
1,0.16923076923076924,0,0.012307692307692308,325
0,0.2857142857142857,0,0.2857142857142857,7
0,0.0,0,0.0,1
0,0.15384615384615385,0,0.038461538461538464,26
0,0.0,0,0.0,1
0,0.14095570586951778,0,0.013528256600480034,4583
0,0.5,0,0.0,2
0,0.0,0,0.0,4
0,0.0,0,0.0,1
0,0.5,0,0.0,10
0,0.6,0,0.0,15
1,0.11594202898550725,0,0.07407407407407407,621
1,0.1111111111111111,1,0.03968253968253968,630
0,0.23076923076923078,0,0.0,13
1,0.1527777777777778,1,0.024305555555555556,288
0,0.0,0,0.0,5
0,0.10344827586206896,0,0.0,29
1,0.2193877551020408,0,0.11224489795918367,196
0,0.047619047619047616,0,0.0,21
1,0.1009009009009009,1,0.036036036036036036,555
1,0.09950248756218906,1,0.03980099502487562,201
0,0.25,0,0.0,4
1,0.18627450980392157,0,0.029411764705882353,306
0,0.21621621621621623,0,0.02702702702702703,74
1,0.2026726057906459,1,0.066815144766147,449
1,0.11470588235294117,0,0.05,340
0,0.25,0,0.0,4
1,0.16666666666666666,0,0.05128205128205128,78
0,0.0,0,0.0,1
0,0.13043478260869565,0,0.043478260869565216,23
0,0.1848101265822785,1,0.012658227848101266,395
0,0.16666666666666666,0,0.0,12
1,0.12287334593572778,0,0.034026465028355386,529
0,0.0,0,0.0,1
1,0.2125,1,0.026785714285714284,560
0,0.18181818181818182,0,0.0,22
0,0.0,0,0.0,7
1,0.18571428571428572,1,0.15714285714285714,210
1,0.15977443609022557,0,0.9642857142857143,532
1,0.07749077490774908,0,0.02214022140221402,271
0,0.0,0,0.0,1
1,0.13157894736842105,0,0.03508771929824561,342
0,0.0,0,0.0,1
1,0.09090909090909091,1,0.09090909090909091,11
1,0.12300319488817892,0,0.09904153354632587,626
1,0.10416666666666667,0,0.029166666666666667,480
1,0.32432432432432434,0,0.02702702702702703,37
1,0.11904761904761904,0,0.011904761904761904,84
1,0.2,1,0.015384615384615385,65
1,0.21470588235294116,0,0.05588235294117647,340
0,0.2,0,0.05,20
1,0.12371134020618557,0,0.061855670103092786,97
0,0.07142857142857142,0,0.0,14
0,0.2,0,0.0,15
0,0.14634146341463414,0,0.012195121951219513,328
0,0.5,0,0.0,2
0,0.0,0,0.0,5
1,0.21663778162911612,0,0.0415944540727903,577
0,0.13333333333333333,0,0.06666666666666667,15
0,0.0,0,0.0,6
0,0.0,0,0.0,1
1,0.2786885245901639,0,0.06557377049180328,61
1,0.08646616541353383,0,0.9699248120300752,532
0,0.0,0,0.0,6
0,0.21153846153846154,0,0.11538461538461539,52
0,0.09090909090909091,0,0.045454545454545456,22
0,0.14285714285714285,0,0.14285714285714285,7
0,0.25,0,0.0,4
1,0.08955223880597014,0,0.033582089552238806,268
1,0.192722371967655,0,0.04582210242587601,742
1,0.22764227642276422,0,0.940379403794038,369
0,0.23076923076923078,0,0.07692307692307693,26
0,0.0,0,0.0,4
1,0.14234234234234233,0,0.2774774774774775,555
0,0.0,0,0.0,1
0,0.3333333333333333,0,0.0,18
0,0.16666666666666666,0,0.0,6
1,0.13747228381374724,0,0.9977827050997783,451
1,0.3333333333333333,0,0.0,3
0,0.15384615384615385,0,0.0,13
0,0.3333333333333333,0,0.16666666666666666,12
0,0.0,0,0.0,3
1,0.15767634854771784,0,0.016597510373443983,241
1,0.17718446601941748,1,0.02912621359223301,412
1,0.0,0,0.0,1
0,0.0,0,0.058823529411764705,17
0,0.0,0,0.0,1
1,0.20168067226890757,0,0.008403361344537815,119
0,0.058823529411764705,0,0.0,17
1,0.11743119266055047,1,0.01834862385321101,545
0,0.09090909090909091,0,0.0,11
1,0.20212765957446807,0,0.06382978723404255,94
0,0.0,0,0.0,1
1,0.03740157480314961,0,0.023622047244094488,508
1,0.11706629055007052,0,0.04231311706629055,709
1,0.17647058823529413,0,0.029411764705882353,102
1,0.20842572062084258,0,0.03991130820399113,451
0,0.0,0,0.0,1
0,0.0,0,0.0,1
0,0.10714285714285714,0,0.0,28
1,0.29213483146067415,0,0.0,89
